"","Gene","effect.size","p.value","q.value"
"IGFBP2__chr2","IGFBP2__chr2",1.79820017103317,6.46803466721998e-20,1.53945741991339e-18
"CITED4__chr1","CITED4__chr1",1.7978031024567,2.82106062955183e-15,5.59416618859082e-14
"CYP2G1P__chr19","CYP2G1P__chr19",1.797593231372,0.129037088561258,0.68929650046481
"CNN2__chr19","CNN2__chr19",1.79721242349632,2.36679103237421e-14,4.51794110402099e-13
"MAF__chr16","MAF__chr16",1.79700584557535,2.75983927173124e-18,6.23868930109772e-17
"TMEM45B__chr11","TMEM45B__chr11",1.79654723153922,9.72383080449724e-14,1.79981346271684e-12
"MUM1L1__chrX","MUM1L1__chrX",1.79637728957374,2.0435523496868e-10,3.13976034994968e-09
"PDCD1LG2__chr9","PDCD1LG2__chr9",1.79574308296521,0.19414927223224,0.944896458059458
"VSIG2__chr11","VSIG2__chr11",1.79502869815464,0.0390651338625581,0.250765251268554
"RSU1__chr10","RSU1__chr10",1.79476632579201,1.1708814097513e-35,4.29656638475341e-34
"KCNT2__chr1","KCNT2__chr1",1.79246246031293,4.68881059226396e-09,6.66234154681235e-08
"PCLO__chr7","PCLO__chr7",1.79170061732058,1.23415627856381e-24,3.40482997843781e-23
"HHATL__chr3","HHATL__chr3",1.79105988061977,3.11345791471121e-07,3.83810356635437e-06
"AADAC__chr3","AADAC__chr3",1.79104175967189,1.29423307339862e-05,0.000140243214570454
"HOXB6__chr17","HOXB6__chr17",1.79101889207007,0.00381397003730698,0.0302842041029527
"LYN__chr8","LYN__chr8",1.79076636246077,5.14977844187144e-14,9.65481279707207e-13
"ENO2__chr12","ENO2__chr12",1.78833748947904,4.16356516311109e-27,1.25691780275517e-25
"SEZ6L__chr22","SEZ6L__chr22",1.78817483451368,7.54442169431419e-35,2.73131189998371e-33
"FOXC1__chr6","FOXC1__chr6",1.7879665783762,1.25133933348509e-08,1.72737843127839e-07
"TFRC__chr3","TFRC__chr3",1.78730453317902,6.31849757826926e-13,1.11387096300497e-11
"UGDH__chr4","UGDH__chr4",1.78634592519147,5.35747406970654e-21,1.32002014301583e-19
"BAALC__chr8","BAALC__chr8",1.78607960465712,1.91398985959257e-07,2.41943681381809e-06
"PVRL4__chr1","PVRL4__chr1",1.78601327602938,1.2070842736293e-11,1.97501979247156e-10
"ALDH1L2__chr12","ALDH1L2__chr12",1.78598591856846,4.18497917719484e-13,7.45407506980471e-12
"C19orf77__chr19","C19orf77__chr19",1.78591637126225,5.40387416529645e-34,1.91959424766489e-32
"MYO1E__chr15","MYO1E__chr15",1.78362814323589,4.28623005203887e-20,1.02663086848454e-18
"SPSB1__chr1","SPSB1__chr1",1.78341201907646,3.28998305137279e-20,7.9303698603116e-19
"LMO2__chr11","LMO2__chr11",1.78172713547766,7.36218994445928e-23,1.92701752867578e-21
"SEMA3D__chr7","SEMA3D__chr7",1.77969753672759,0.000881922464259221,0.0076839883492719
"CLDN11__chr3","CLDN11__chr3",1.77808679790866,0.0931470741410198,0.53068839527193
"DAPL1__chr2","DAPL1__chr2",1.77505427480251,0.000887236981479837,0.00772317110824779
"UGT2A3__chr4","UGT2A3__chr4",1.77190631229814,2.39673263104085e-09,3.45751551613816e-08
"TF__chr3","TF__chr3",1.7706794333636,0.0413661837705193,0.263566466923559
"AMOTL1__chr11","AMOTL1__chr11",1.77052153266085,1.09527673657366e-23,2.94850993842863e-22
"SLC22A17__chr14","SLC22A17__chr14",1.77043268078928,4.53943749553312e-27,1.36820238900454e-25
"LOC100144602__chr4","LOC100144602__chr4",1.7703160697886,0.198494725791626,0.96041580441527
"OSR2__chr8","OSR2__chr8",1.76552975707598,0.0543712144034428,0.335676971511356
"CALCR__chr7","CALCR__chr7",1.76443610292498,0.011520643670822,0.0842558529764686
"SULT1C4__chr2","SULT1C4__chr2",1.76430668759291,0.0773860922884355,0.453611157588975
"CDC42EP3__chr2","CDC42EP3__chr2",1.76246310485842,8.93167044686755e-22,2.24754604666981e-20
"SLC2A1__chr1","SLC2A1__chr1",1.76176393889662,6.02491536862836e-16,1.23223864325042e-14
"LRRN3__chr7","LRRN3__chr7",1.75884060078894,4.15032873894287e-05,0.000423732644562627
"IFIT2__chr10","IFIT2__chr10",1.75846944908508,6.27417394871615e-07,7.58115980069296e-06
"KCNMA1__chr10","KCNMA1__chr10",1.75791498922433,4.50572694411882e-37,1.72018641999914e-35
"IGF2BP2__chr3","IGF2BP2__chr3",1.75683903859663,5.38738795837312e-15,1.05394262564529e-13
"SCGB2A1__chr11","SCGB2A1__chr11",1.75627680999458,4.30913232835251e-23,1.13734612767047e-21
"NCAM1__chr11","NCAM1__chr11",1.75589601624873,1.31818836118794e-13,2.41620985933362e-12
"NLRP2__chr19","NLRP2__chr19",1.75558357791768,3.06052055954936e-17,6.58743935471114e-16
"CD84__chr1","CD84__chr1",1.75410114625961,0.00118651681810144,0.0101094656575658
"FGFR3__chr4","FGFR3__chr4",1.75279657005106,7.02777848492837e-05,0.000699005041095665
"NR4A2__chr2","NR4A2__chr2",1.75265451773149,8.04645191962617e-18,1.7785011506093e-16
"AHNAK2__chr14","AHNAK2__chr14",1.75184019166861,0.000269135099986939,0.0024993194690679
"AKR7A3__chr1","AKR7A3__chr1",1.74663444945014,2.69246896706583e-05,0.000281117560992321
"DCLK1__chr13","DCLK1__chr13",1.74557862897746,0.0133457408806319,0.0960791661570219
"JUN__chr1","JUN__chr1",1.74546808654891,1.65774990496455e-16,3.46167488442211e-15
"STK17B__chr2","STK17B__chr2",1.7450975689377,1.85713640948903e-07,2.34914082105246e-06
"IL18R1__chr2","IL18R1__chr2",1.74491354453544,0.0750724942889304,0.44196884643994
"ARTN__chr1","ARTN__chr1",1.74248060768009,0.171478792943852,0.860947457240411
"ANKRD33B__chr5","ANKRD33B__chr5",1.74115568878407,0.00622754067980095,0.0478796028343687
"PMAIP1__chr18","PMAIP1__chr18",1.74094922885286,6.24259031237307e-08,8.18684744782973e-07
"CTSL2__chr9","CTSL2__chr9",1.73951796321558,7.22391561473766e-06,8.04464097155641e-05
"SHROOM3__chr4","SHROOM3__chr4",1.73937610821679,1.01102099208289e-20,2.47170436072218e-19
"MYOM1__chr18","MYOM1__chr18",1.7385535796342,2.02296517481218e-06,2.34972316371239e-05
"ISX__chr22","ISX__chr22",1.73825876145265,0.194596719929547,0.94634297818543
"LOC145845__chr15","LOC145845__chr15",1.7378287651578,0.175686063012324,0.877765446878991
"KLHL4__chrX","KLHL4__chrX",1.73710068224986,0.0721600351740637,0.426683462052396
"ZAK__chr2","ZAK__chr2",1.73651765796352,2.13578936807235e-20,5.17463429202965e-19
"LPHN2__chr1","LPHN2__chr1",1.73650400921358,1.07632163685426e-20,2.62455823138992e-19
"MT1F__chr16","MT1F__chr16",1.73646130265927,3.55473651073867e-12,6.03570625156687e-11
"UBE2QL1__chr5","UBE2QL1__chr5",1.73589634403768,1.7488531779907e-27,5.34786850447707e-26
"UTRN__chr6","UTRN__chr6",1.73510120955609,1.76063218394489e-30,5.80670628485e-29
"ANK1__chr8","ANK1__chr8",1.73395071215535,0.000250731651076096,0.00233991444051164
"MEX3A__chr1","MEX3A__chr1",1.73334941438614,9.81995409253711e-05,0.000959056808479413
"CBLN4__chr20","CBLN4__chr20",1.73312541860985,1.2937544600596e-06,1.52237682354958e-05
"GHRH__chr20","GHRH__chr20",1.73179810713251,0.129045128855422,0.68929650046481
"MCC__chr5","MCC__chr5",1.73068520617493,1.46352374443034e-27,4.49718239386092e-26
"CNTNAP3__chr9","CNTNAP3__chr9",1.73062902891624,0.208408842108912,0.995412407254887
"RGS9__chr17","RGS9__chr17",1.73057657008587,1.94302493024189e-25,5.53835371519023e-24
"TRIM10__chr6","TRIM10__chr6",1.72945757031151,0.204417050483522,0.98297033588743
"TRPM2__chr21","TRPM2__chr21",1.72883587554134,0.0522814574266396,0.323939338507749
"APCDD1L__chr20","APCDD1L__chr20",1.72765773295298,6.83066630463907e-08,8.9147742973114e-07
"PRICKLE1__chr12","PRICKLE1__chr12",1.72716203233998,4.55686357235165e-09,6.47972970581651e-08
"SYT4__chr18","SYT4__chr18",1.72705215443141,9.45449106660347e-37,3.55918271268272e-35
"BMP1__chr8","BMP1__chr8",1.72668355294197,6.50773848034179e-10,9.68371982688969e-09
"LIPG__chr18","LIPG__chr18",1.72661061218487,0.000214818155935489,0.0020237455188778
"TRIP6__chr7","TRIP6__chr7",1.72574735350359,2.0723757194623e-16,4.31318902493376e-15
"SLC22A18AS__chr11","SLC22A18AS__chr11",1.72551949438839,0.190521034848389,0.933005057415098
"PPAP2C__chr19","PPAP2C__chr19",1.72525648822313,7.47885168051284e-09,1.04692843746912e-07
"CASP12__chr11","CASP12__chr11",1.7243281417609,0.155924951578695,0.800890542468463
"APOH__chr17","APOH__chr17",1.72358322911112,8.20333523958386e-11,1.2875965893493e-09
"F2RL1__chr5","F2RL1__chr5",1.72206582292537,1.13246080737121e-13,2.08183310678027e-12
"SAMD5__chr6","SAMD5__chr6",1.72192269437853,3.64857215904396e-29,1.15883557414475e-27
"CYP2U1__chr4","CYP2U1__chr4",1.72174336283913,4.44202641982791e-23,1.17078682401545e-21
"CDH22__chr20","CDH22__chr20",1.72076813133662,2.23880783629238e-07,2.8037767057822e-06
"TMOD1__chr9","TMOD1__chr9",1.71900231232286,1.05866416266491e-26,3.14075908101123e-25
"MOB3B__chr9","MOB3B__chr9",1.71802982882419,5.39451785736714e-13,9.53653867806587e-12
"MPZL2__chr11","MPZL2__chr11",1.71746315966653,4.68661113760616e-08,6.19787104817923e-07
"PHLDB1__chr11","PHLDB1__chr11",1.71730366722867,3.39861225634097e-08,4.53260228795566e-07
"ZYX__chr7","ZYX__chr7",1.71639462203273,1.25258545476625e-11,2.04415888809781e-10
"SECTM1__chr17","SECTM1__chr17",1.71607217564149,0.000838149745033192,0.00732286356062749
"EPB41L4A__chr5","EPB41L4A__chr5",1.71595344210838,2.44430225373402e-10,3.74027724624013e-09
"ASS1__chr9","ASS1__chr9",1.71581157923885,4.55911406270837e-10,6.84337867808283e-09
"FHOD1__chr16","FHOD1__chr16",1.71469520248083,2.80870185895339e-07,3.48058017904925e-06
"SGCD__chr5","SGCD__chr5",1.71401809371929,0.00012909222380653,0.00124595753089673
"LIMS1__chr2","LIMS1__chr2",1.7138959252506,2.83328023561848e-18,6.39705255588029e-17
"HOPX__chr4","HOPX__chr4",1.71346798559383,4.36136863015855e-25,1.23384946665773e-23
"BMF__chr15","BMF__chr15",1.7127271595204,8.49802274314465e-13,1.48699660925877e-11
"HNF1B__chr17","HNF1B__chr17",1.71219217083843,9.43726121441423e-11,1.47392861512397e-09
"SPRED1__chr15","SPRED1__chr15",1.71212970561627,1.04768801687053e-12,1.82818173063891e-11
"MMP10__chr11","MMP10__chr11",1.71152589469464,0.145559035663231,0.758625111959111
"MFNG__chr22","MFNG__chr22",1.71147238191184,0.0101429658443632,0.0749928671857499
"HMGA2__chr12","HMGA2__chr12",1.71134678489637,0.0181833429273038,0.126617552683155
"KIAA1217__chr10","KIAA1217__chr10",1.71096307281108,5.88218203119685e-18,1.30778207088892e-16
"PAK3__chrX","PAK3__chrX",1.71026624645012,1.69307017029731e-30,5.59364337032842e-29
"MAOB__chrX","MAOB__chrX",1.709690157652,1.72420772745418e-08,2.35604321282929e-07
"TMEM150C__chr4","TMEM150C__chr4",1.70915740505536,5.99012011113033e-12,9.96490227642086e-11
"FRAS1__chr4","FRAS1__chr4",1.70815119740599,5.30164812387182e-08,6.9819195989498e-07
"CYTIP__chr2","CYTIP__chr2",1.7081476080467,0.093788834225658,0.532961200416276
"MAP1A__chr15","MAP1A__chr15",1.70802976271341,4.05470575132458e-22,1.03548417957475e-20
"DTX1__chr12","DTX1__chr12",1.70796812503805,0.00500530490532441,0.0390707361011238
"PTPRO__chr12","PTPRO__chr12",1.70754534523207,0.115312879283049,0.628549983470166
"NETO1__chr18","NETO1__chr18",1.70743149017113,0.183976168778296,0.906828804791926
"PEX5L__chr3","PEX5L__chr3",1.70707283497459,1.55122676935881e-05,0.00016684737329165
"CADM1__chr11","CADM1__chr11",1.70659383075945,3.03940129301641e-23,8.05590541871305e-22
"PSG1__chr19","PSG1__chr19",1.70625236098351,0.156041855083548,0.800890542468463
"IQCA1__chr2","IQCA1__chr2",1.70597463288294,4.73180280309998e-06,5.33223669487081e-05
"TAGLN3__chr3","TAGLN3__chr3",1.70487180517979,1.29030356425358e-25,3.70017553221003e-24
"CYP27C1__chr2","CYP27C1__chr2",1.70434343735235,0.0761432821678329,0.447297403297391
"STEAP1__chr7","STEAP1__chr7",1.70399998709007,0.000217012715467673,0.0020434012440997
"GNGT2__chr17","GNGT2__chr17",1.70390090418518,0.16897271772111,0.851305363767938
"SLC44A4__chr6","SLC44A4__chr6",1.70343329424727,6.77958702761305e-17,1.44279995098909e-15
"SYNGR4__chr19","SYNGR4__chr19",1.70339771439341,1.05666213629594e-12,1.84214031842441e-11
"PROSER2__chr10","PROSER2__chr10",1.70323404648504,2.25575698351824e-08,3.04494967675198e-07
"LGSN__chr6","LGSN__chr6",1.70184766913942,0.193356329415417,0.942493658316367
"SORBS2__chr4","SORBS2__chr4",1.70108103783586,2.58229333336667e-17,5.57716336159582e-16
"SLC7A8__chr14","SLC7A8__chr14",1.70000272564087,2.4626038268741e-32,8.44615011257111e-31
"LOC643037__chr11","LOC643037__chr11",1.699296663328,0.182301447534044,0.901395278780314
"AOC2__chr17","AOC2__chr17",1.69915933763741,0.0938280195674119,0.532961200416276
"DNAH5__chr5","DNAH5__chr5",1.69886578492029,4.30018664125656e-13,7.6376811227882e-12
"ACSL4__chrX","ACSL4__chrX",1.6980324099444,2.78544755892116e-09,4.01214847320823e-08
"MYO10__chr5","MYO10__chr5",1.69624381022315,3.84424117807104e-21,9.52142461116468e-20
"CHST1__chr11","CHST1__chr11",1.69621034298456,0.0347063263507795,0.226009702059625
"RBP1__chr3","RBP1__chr3",1.69617658998549,2.11773116932394e-19,4.95307965815393e-18
"HOTAIRM1__chr7","HOTAIRM1__chr7",1.69549388004457,0.00596735717593086,0.0460290269023434
"RBP5__chr12","RBP5__chr12",1.69545658106939,0.103367831481587,0.574711762088563
"PACSIN2__chr22","PACSIN2__chr22",1.69412984873472,1.84914511702305e-23,4.94973717018436e-22
"CLEC2L__chr7","CLEC2L__chr7",1.69350966244697,0.152610458056912,0.787203695628773
"ZNF217__chr20","ZNF217__chr20",1.69320050334476,1.23691408605362e-19,2.90736348236831e-18
"EPHX4__chr1","EPHX4__chr1",1.69155846934026,0.192450318290301,0.939240586258737
"COL7A1__chr3","COL7A1__chr3",1.69113748830215,0.00315571743727908,0.0253557602592262
"SHISA6__chr17","SHISA6__chr17",1.69071395211782,1.57280842384299e-07,2.00424366782096e-06
"CAMK2N1__chr1","CAMK2N1__chr1",1.68637943895664,2.39072805681313e-15,4.75078641615715e-14
"KISS1R__chr19","KISS1R__chr19",1.68489045349075,0.0999361449348572,0.559169337420836
"SLC25A37__chr8","SLC25A37__chr8",1.6846938918498,4.64802247558493e-17,9.93646252755702e-16
"PTAFR__chr1","PTAFR__chr1",1.68459886971098,0.0016821432157142,0.0140535554777042
"NEDD9__chr6","NEDD9__chr6",1.68420643052493,1.95114215986902e-13,3.5420446241311e-12
"C11orf53__chr11","C11orf53__chr11",1.68386453987382,0.0208266923719351,0.142705885585508
"CHRNA3__chr15","CHRNA3__chr15",1.68378791934058,0.0781337655264796,0.45728457755324
"RBMS3__chr3","RBMS3__chr3",1.68365234417504,1.58015367034739e-05,0.000169862025382395
"MDFIC__chr7","MDFIC__chr7",1.68282494289608,9.29086939128792e-17,1.96177485761519e-15
"GPR65__chr14","GPR65__chr14",1.68278382211163,0.0406324987786339,0.259679730104371
"CNN3__chr1","CNN3__chr1",1.68238524778122,6.87520348156721e-20,1.63430937603342e-18
"ACVR1C__chr2","ACVR1C__chr2",1.6820181924053,6.5385862852769e-28,2.02236012469988e-26
"STARD8__chrX","STARD8__chrX",1.68162422865113,0.0665375291836371,0.398045655749406
"NR4A1__chr12","NR4A1__chr12",1.68114557158447,5.06571705697066e-19,1.1731853056695e-17
"DCX__chrX","DCX__chrX",1.67719874361277,1.73160945559912e-08,2.36444765114973e-07
"CHN2__chr7","CHN2__chr7",1.67524240774354,3.95438750854293e-09,5.64426096196709e-08
"NDRG4__chr16","NDRG4__chr16",1.67505852680753,3.17822286329411e-18,7.15876706442575e-17
"ERBB4__chr2","ERBB4__chr2",1.67375348752953,2.05922583726154e-07,2.59434999150457e-06
"PVRL3__chr3","PVRL3__chr3",1.6717158060062,2.15526554586345e-23,5.74474023776128e-22
"LAMA1__chr18","LAMA1__chr18",1.67163316840681,0.000687372170126802,0.00607575269927797
"SEMA6D__chr15","SEMA6D__chr15",1.67155285012606,4.50167340533666e-21,1.11351602112634e-19
"DOK3__chr5","DOK3__chr5",1.67076096036938,0.00206900607054307,0.0169926452503794
"PPP2R2B__chr5","PPP2R2B__chr5",1.67038971926399,4.13532146762434e-19,9.62429865704e-18
"PLS3__chrX","PLS3__chrX",1.66866246090095,2.90522084025218e-20,7.02082652673731e-19
"ARL4D__chr17","ARL4D__chr17",1.66855749224128,7.37344197357227e-13,1.29260952148951e-11
"ZSCAN12P1__chr6","ZSCAN12P1__chr6",1.6680132626412,0.114267892494965,0.62339336962178
"CLMP__chr11","CLMP__chr11",1.66755854794219,0.0554711759436188,0.340887374170445
"CDH3__chr16","CDH3__chr16",1.6665127151383,0.000483116896183658,0.00433932657037964
"TMEM108__chr3","TMEM108__chr3",1.66602832390439,3.92782582734902e-09,5.61058597772047e-08
"APOD__chr3","APOD__chr3",1.66555103709151,0.193247268520971,0.942205077530783
"UCP2__chr11","UCP2__chr11",1.66418492649455,4.07129218700246e-06,4.59888103705753e-05
"PIR__chrX","PIR__chrX",1.66401076542989,5.65216462731655e-23,1.48766862293911e-21
"PCDH18__chr4","PCDH18__chr4",1.66397413050828,0.00557936019691674,0.0432657977026395
"LCN10__chr9","LCN10__chr9",1.66364474049344,0.0147838082186177,0.105388309209897
"PRR5L__chr11","PRR5L__chr11",1.66262063545951,0.000761287866323061,0.00667911703703491
"FSTL5__chr4","FSTL5__chr4",1.66227581176634,2.86872241905191e-26,8.40513430623923e-25
"GPR64__chrX","GPR64__chrX",1.66063663874798,7.60042735357374e-18,1.68188379540792e-16
"TJP2__chr9","TJP2__chr9",1.66004877791733,1.04191493756417e-20,2.54394166538601e-19
"NLRP3__chr1","NLRP3__chr1",1.65983243091909,0.0260038950792858,0.174491560628438
"DSC2__chr18","DSC2__chr18",1.65977866391597,2.61915752096015e-21,6.52132263914425e-20
"ACSL5__chr10","ACSL5__chr10",1.6587742527297,0.00507982334689333,0.0395706931614139
"ADAMTSL1__chr9","ADAMTSL1__chr9",1.6571257175594,0.012559885152689,0.0911158194301408
"ACTC1__chr15","ACTC1__chr15",1.65613525061832,0.0174778682158911,0.122241581622469
"DTX4__chr11","DTX4__chr11",1.65606333441468,3.3606523738904e-08,4.48831155913646e-07
"PXDC1__chr6","PXDC1__chr6",1.65587305337839,2.33575832329841e-11,3.76631064792605e-10
"PLK2__chr5","PLK2__chr5",1.65477654386473,3.65020338108573e-23,9.64776832108506e-22
"GDNF__chr5","GDNF__chr5",1.65461682145308,0.1342622251655,0.710525771822353
"NDUFA4L2__chr12","NDUFA4L2__chr12",1.65449814121642,0.0985477547156662,0.552627735494558
"TMIE__chr3","TMIE__chr3",1.6536581952997,0.170448375553573,0.856983161575841
"MICA__chr6","MICA__chr6",1.65339238027015,7.61521536429128e-10,1.12695646009692e-08
"C6orf141__chr6","C6orf141__chr6",1.65247463007629,0.00282963476127035,0.0228425620326728
"GPR146__chr7","GPR146__chr7",1.65187003363286,0.00726073935384755,0.0552089326826837
"RYR2__chr1","RYR2__chr1",1.6516413970919,7.09503996710869e-05,0.000704953024702524
"KCTD8__chr4","KCTD8__chr4",1.65045580444259,3.87024768668557e-11,6.1773598634277e-10
"PER3__chr1","PER3__chr1",1.65019925520358,2.91317121587752e-20,7.03104848501319e-19
"WIPF1__chr2","WIPF1__chr2",1.65001733563998,8.89044975875655e-05,0.00087369588944868
"LRRC19__chr9","LRRC19__chr9",1.64958120296814,0.028540076295019,0.190448574090138
"FNDC1__chr6","FNDC1__chr6",1.64742252124188,0.0820593520405709,0.476716149665757
"SNCAIP__chr5","SNCAIP__chr5",1.64716510795817,0.122449542866339,0.659273920537913
"JAM2__chr21","JAM2__chr21",1.64663842252589,0.0544541552813101,0.336079237918418
"NELL2__chr12","NELL2__chr12",1.64646248306846,0.0234196670003378,0.158974449343529
"TMEM51__chr1","TMEM51__chr1",1.64567484896838,3.48001167799738e-21,8.64195278459848e-20
"TCF7__chr5","TCF7__chr5",1.64516256727043,0.000590955659817213,0.00526042395630038
"EFNA1__chr1","EFNA1__chr1",1.6444073887532,3.77571548169587e-09,5.40147397222472e-08
"ESR1__chr6","ESR1__chr6",1.64398432407376,7.35859998974458e-09,1.03162331310232e-07
"TSPAN6__chrX","TSPAN6__chrX",1.6438870198426,3.40761947533344e-17,7.32618803695692e-16
"PDZD2__chr5","PDZD2__chr5",1.64341355457048,4.21272530507599e-17,9.02631324436803e-16
"CABLES1__chr18","CABLES1__chr18",1.6433621355062,2.33537918624903e-06,2.70097893890662e-05
"LINC00643__chr14","LINC00643__chr14",1.64302190790719,5.66135400046505e-29,1.78611465610665e-27
"TPM4__chr19","TPM4__chr19",1.64224307899286,2.46863701082339e-08,3.32281354918379e-07
"ONECUT1__chr15","ONECUT1__chr15",1.64196785935022,7.2457821758611e-06,8.06423978559617e-05
"TCEA3__chr1","TCEA3__chr1",1.64149396413787,5.250148291041e-14,9.83323115996956e-13
"LDLRAD4__chr18","LDLRAD4__chr18",1.64134992992291,1.1823842439618e-15,2.394930058134e-14
"TMEM31__chrX","TMEM31__chrX",1.64013530316602,0.138008073604544,0.72668614515984
"AIM1__chr6","AIM1__chr6",1.64006521915917,0.00128590756353281,0.010902234695219
"IRX1__chr5","IRX1__chr5",1.63943817690925,2.54868556637767e-07,3.17711476473649e-06
"NUAK2__chr1","NUAK2__chr1",1.63934882267735,1.62399388677116e-05,0.000174475477386023
"TSPAN7__chrX","TSPAN7__chrX",1.63696535857674,9.75723311232777e-30,3.16281631829794e-28
"PTPRN2__chr7","PTPRN2__chr7",1.63490390550842,4.7357244574954e-21,1.16987870323854e-19
"KIRREL3__chr11","KIRREL3__chr11",1.63486939662429,7.36363914135629e-05,0.00073087212443987
"CPNE4__chr3","CPNE4__chr3",1.63393655837876,8.73658300902133e-09,1.21578752359709e-07
"NDNF__chr4","NDNF__chr4",1.63389035950512,0.0126900201181157,0.0919187428869877
"TNFAIP8__chr5","TNFAIP8__chr5",1.63153399583922,1.75511893853425e-13,3.19322776749457e-12
"AGTR1__chr3","AGTR1__chr3",1.63102432751557,4.83927604134881e-07,5.90017023415547e-06
"ATP1B2__chr17","ATP1B2__chr17",1.63019822669496,2.19618897878407e-10,3.36879702281343e-09
"P2RY1__chr3","P2RY1__chr3",1.63016823326171,2.65441415755323e-07,3.30192438709639e-06
"TMEM132C__chr12","TMEM132C__chr12",1.63013954280635,0.000116941117173611,0.00113447291188239
"NDUFA4__chr7","NDUFA4__chr7",1.62999904973131,3.75146166438524e-14,7.08242982353169e-13
"PID1__chr2","PID1__chr2",1.62990174733846,0.00648318042075517,0.0497236784056133
"DDX3Y__chrY","DDX3Y__chrY",1.62923578372154,2.19367824192718e-25,6.24339328553311e-24
"RRAGD__chr6","RRAGD__chr6",1.62922871413975,2.95378779504784e-18,6.66117920654105e-17
"AJAP1__chr1","AJAP1__chr1",1.62487968983487,0.0122200919242212,0.0889238726160693
"SLC13A2__chr17","SLC13A2__chr17",1.62443497167833,0.208816460008826,0.996518550819897
"SOX11__chr2","SOX11__chr2",1.62295055386243,0.063838548156518,0.384455348330745
"ADCY5__chr3","ADCY5__chr3",1.62250779716699,3.39812012035576e-11,5.44217576563416e-10
"MTUS2__chr13","MTUS2__chr13",1.62183250415626,1.48723903188041e-14,2.85049119923692e-13
"SEMA6B__chr19","SEMA6B__chr19",1.62174367484143,0.109085560295322,0.600455990644007
"CELF2__chr10","CELF2__chr10",1.62061931761045,1.75561628237213e-13,3.19322776749457e-12
"CMYA5__chr5","CMYA5__chr5",1.61986126758209,0.00613698552710798,0.0472602903387476
"KLF4__chr9","KLF4__chr9",1.61881811468085,8.15622897261742e-06,9.01909977323136e-05
"GYPE__chr4","GYPE__chr4",1.61802509417751,0.136252819016901,0.719046571846244
"FLVCR2__chr14","FLVCR2__chr14",1.61789647736238,0.149878478223472,0.776426392946044
"HDAC7__chr12","HDAC7__chr12",1.61775681469033,3.02309582174026e-15,5.98851832696514e-14
"NR2E3__chr15","NR2E3__chr15",1.61775139203859,0.153651940636149,0.79141847210192
"PCDH9__chr13","PCDH9__chr13",1.61737979756701,1.24822178599712e-05,0.000135490495759757
"CCDC3__chr10","CCDC3__chr10",1.61724173327058,0.0941933075537931,0.53423323113793
"FAM78A__chr9","FAM78A__chr9",1.61700102038569,0.0888072754994317,0.509805556618548
"INSR__chr19","INSR__chr19",1.61592069007799,2.89617930436468e-10,4.41387068499062e-09
"CD200__chr3","CD200__chr3",1.61552201460226,1.11507736912447e-24,3.08531949073415e-23
"NR0B2__chr1","NR0B2__chr1",1.61516697432635,2.26436467987698e-09,3.26905757985601e-08
"SLC2A3__chr12","SLC2A3__chr12",1.61478545972506,5.29155188798797e-05,0.000533675820656533
"STX1A__chr7","STX1A__chr7",1.61389367897573,2.9957416059019e-21,7.44914800899132e-20
"DOCK11__chrX","DOCK11__chrX",1.61380360625073,0.000850997634437909,0.00742481684931099
"SH3PXD2B__chr5","SH3PXD2B__chr5",1.61378188190092,1.06152821626333e-08,1.46965276417176e-07
"MLXIPL__chr7","MLXIPL__chr7",1.61250329134383,5.50637049106062e-22,1.40241764878792e-20
"LAYN__chr11","LAYN__chr11",1.61229052166016,0.00390836643950792,0.030955703677209
"ERRFI1__chr1","ERRFI1__chr1",1.61215407976849,2.23065854989212e-15,4.44672840462672e-14
"AK4__chr1","AK4__chr1",1.61072952644172,3.88605589000389e-07,4.77805362454739e-06
"EDA2R__chrX","EDA2R__chrX",1.61025221035941,0.00206048122715189,0.0169299887959637
"SMAD7__chr18","SMAD7__chr18",1.60852814344005,2.01221898061678e-10,3.09413460502e-09
"RUNX2__chr6","RUNX2__chr6",1.60733867377684,0.0126220271052897,0.091531492032143
"BRE.AS1__chr2","BRE.AS1__chr2",1.60665910534007,0.00709327099767815,0.0540300827545835
"EMR2__chr19","EMR2__chr19",1.60436083342695,0.0644230582184038,0.387481525847039
"FHOD3__chr18","FHOD3__chr18",1.60408775732864,4.05795598677852e-06,4.58655814821414e-05
"OAF__chr11","OAF__chr11",1.6028675828445,1.38645931958321e-06,1.62640026204119e-05
"FOS__chr14","FOS__chr14",1.60282266153566,9.76835741877991e-11,1.52438000412967e-09
"HMCN1__chr1","HMCN1__chr1",1.60270332606485,0.0186422549491472,0.129570185372925
"B4GALT1__chr9","B4GALT1__chr9",1.60181724478785,4.01363890629637e-19,9.35261998165091e-18
"SRGAP1__chr12","SRGAP1__chr12",1.60048607207068,1.47800744420586e-12,2.54384195633901e-11
"TNS3__chr7","TNS3__chr7",1.60036235343444,1.04848997865139e-06,1.24227985056765e-05
"DACH2__chrX","DACH2__chrX",1.59918752490921,9.54849773060403e-07,1.13630632738562e-05
"RHOB__chr2","RHOB__chr2",1.59874201597004,1.27114786198431e-10,1.97226209324954e-09
"NCKAP5__chr2","NCKAP5__chr2",1.59856773247049,2.89274707202525e-05,0.000300864800039258
"IGSF21__chr1","IGSF21__chr1",1.59830895341293,5.49750653585633e-06,6.1401819453081e-05
